FIPS Code,County Name,State Name,Median MonthlyHousingCost,OwnerOccupied!Median MonthlyHousingCost,RenterOccupied!Median MonthlyHousingCost
37119,Mecklenburg County,North Carolina,1513,1506,1521
37121,Mitchell County,North Carolina,676,595,744
37123,Montgomery County,North Carolina,681,645,753
37125,Moore County,North Carolina,1162,1151,1181
37127,Nash County,North Carolina,909,884,924
37129,New Hanover County,North Carolina,1373,1410,1343
37131,Northampton County,North Carolina,737,736,749
37133,Onslow County,North Carolina,1202,1205,1198
37135,Orange County,North Carolina,1444,1525,1387
37137,Pamlico County,North Carolina,806,791,909
37139,Pasquotank County,North Carolina,1134,1127,1146
37141,Pender County,North Carolina,1171,1215,1072
37143,Perquimans County,North Carolina,1030,1004,1061
37145,Person County,North Carolina,907,961,796
37147,Pitt County,North Carolina,1018,1102,971
37149,Polk County,North Carolina,900,859,1089
37151,Randolph County,North Carolina,845,836,857
37153,Richmond County,North Carolina,733,723,744
37155,Robeson County,North Carolina,653,559,784
37157,Rockingham County,North Carolina,758,731,789
37159,Rowan County,North Carolina,935,895,990
37161,Rutherford County,North Carolina,694,627,748
37163,Sampson County,North Carolina,733,681,811
37165,Scotland County,North Carolina,750,724,766
37167,Stanly County,North Carolina,839,847,830
37169,Stokes County,North Carolina,746,750,766
37171,Surry County,North Carolina,711,687,741
37173,Swain County,North Carolina,568,464,715
37175,Transylvania County,North Carolina,851,808,909
37177,Tyrrell County,North Carolina,646,663,612
37179,Union County,North Carolina,1467,1494,1390
37181,Vance County,North Carolina,827,742,860
37183,Wake County,North Carolina,1581,1667,1508
37185,Warren County,North Carolina,753,745,771
37187,Washington County,North Carolina,743,702,829
37189,Watauga County,North Carolina,1018,961,1066
37191,Wayne County,North Carolina,918,903,932
37193,Wilkes County,North Carolina,643,568,715
37195,Wilson County,North Carolina,927,948,915
37197,Yadkin County,North Carolina,709,683,734
37199,Yancey County,North Carolina,699,618,807
38001,Adams County,North Dakota,580,585,545
38003,Barnes County,North Dakota,817,844,779
38005,Benson County,North Dakota,583,572,616
38007,Billings County,North Dakota,782,838,630
38009,Bottineau County,North Dakota,738,739,763
38011,Bowman County,North Dakota,777,730,869
38013,Burke County,North Dakota,690,663,725
38015,Burleigh County,North Dakota,1073,1174,996
38017,Cass County,North Dakota,1082,1440,930
38019,Cavalier County,North Dakota,778,774,859
38021,Dickey County,North Dakota,813,833,749
38023,Divide County,North Dakota,653,604,1064
38025,Dunn County,North Dakota,860,789,941
38027,Eddy County,North Dakota,615,613,615
38029,Emmons County,North Dakota,555,576,551
38031,Foster County,North Dakota,751,788,756
38033,Golden Valley County,North Dakota,578,525,856
38035,Grand Forks County,North Dakota,1049,1229,971
38037,Grant County,North Dakota,625,590,650
38039,Griggs County,North Dakota,649,660,606
38041,Hettinger County,North Dakota,710,618,830
38043,Kidder County,North Dakota,582,525,847
38045,LaMoure County,North Dakota,678,692,607
38047,Logan County,North Dakota,650,633,847
38049,McHenry County,North Dakota,714,712,737
38051,McIntosh County,North Dakota,519,489,600
38053,McKenzie County,North Dakota,1152,1151,1153
38055,McLean County,North Dakota,812,831,768
38057,Mercer County,North Dakota,890,794,1043
38059,Morton County,North Dakota,1101,1193,1036
38061,Mountrail County,North Dakota,726,627,864
38063,Nelson County,North Dakota,633,655,593
38065,Oliver County,North Dakota,785,782,725
38067,Pembina County,North Dakota,636,593,692
38069,Pierce County,North Dakota,716,701,807
38071,Ramsey County,North Dakota,735,809,687
38073,Ransom County,North Dakota,835,872,710
38075,Renville County,North Dakota,830,819,846
38077,Richland County,North Dakota,773,807,751
38079,Rolette County,North Dakota,537,553,479
38081,Sargent County,North Dakota,815,805,835
38083,Sheridan County,North Dakota,503,543,373
38085,Sioux County,North Dakota,448,438,466
38087,Slope County,North Dakota,522,509,719
38089,Stark County,North Dakota,1078,1211,966
38091,Steele County,North Dakota,646,661,630
38093,Stutsman County,North Dakota,795,843,742
38095,Towner County,North Dakota,649,643,719
38097,Traill County,North Dakota,885,986,758
38099,Walsh County,North Dakota,710,692,766
38101,Ward County,North Dakota,1096,1228,1000
38103,Wells County,North Dakota,635,644,630
38105,Williams County,North Dakota,1072,991,1108
39001,Adams County,Ohio,729,752,700
39003,Allen County,Ohio,883,873,898
39005,Ashland County,Ohio,845,847,841
39007,Ashtabula County,Ohio,811,807,816
39009,Athens County,Ohio,859,790,903
39011,Auglaize County,Ohio,867,872,853
39013,Belmont County,Ohio,763,759,769
39015,Brown County,Ohio,878,902,822
39017,Butler County,Ohio,1174,1247,1098
39019,Carroll County,Ohio,861,912,780
39021,Champaign County,Ohio,922,953,884
39023,Clark County,Ohio,876,908,840
39025,Clermont County,Ohio,1162,1251,1040
39027,Clinton County,Ohio,936,979,893
39029,Columbiana County,Ohio,746,751,736
39031,Coshocton County,Ohio,727,730,723
39033,Crawford County,Ohio,759,756,761
39035,Cuyahoga County,Ohio,1077,1156,1005
39037,Darke County,Ohio,791,816,747
39039,Defiance County,Ohio,843,850,826
39041,Delaware County,Ohio,1790,1991,1433
39043,Erie County,Ohio,915,945,882
39045,Fairfield County,Ohio,1243,1334,1114
39047,Fayette County,Ohio,872,942,807
39049,Franklin County,Ohio,1308,1423,1233
39051,Fulton County,Ohio,970,1037,832
39053,Gallia County,Ohio,730,688,798
39055,Geauga County,Ohio,1351,1415,1018
39057,Greene County,Ohio,1163,1228,1089
39059,Guernsey County,Ohio,805,806,803
39061,Hamilton County,Ohio,1154,1301,1005
39063,Hancock County,Ohio,969,1001,926
39065,Hardin County,Ohio,766,791,733
39067,Harrison County,Ohio,691,663,753
39069,Henry County,Ohio,936,957,866
39071,Highland County,Ohio,843,903,757
39073,Hocking County,Ohio,865,898,806
39075,Holmes County,Ohio,897,986,773
39077,Huron County,Ohio,871,910,824
39079,Jackson County,Ohio,771,770,773
39081,Jefferson County,Ohio,741,704,792
39083,Knox County,Ohio,999,1050,925
39085,Lake County,Ohio,1112,1135,1073
39087,Lawrence County,Ohio,761,748,830
39089,Licking County,Ohio,1162,1264,999
39091,Logan County,Ohio,970,1050,832
39093,Lorain County,Ohio,1037,1110,916
39095,Lucas County,Ohio,953,1002,911
39097,Madison County,Ohio,1118,1247,944
39099,Mahoning County,Ohio,792,804,775
39101,Marion County,Ohio,876,908,850
39103,Medina County,Ohio,1241,1322,1090
39105,Meigs County,Ohio,649,621,704
39107,Mercer County,Ohio,845,876,812
39109,Miami County,Ohio,1005,1053,942
39111,Monroe County,Ohio,593,589,626
39113,Montgomery County,Ohio,1012,1064,968
39115,Morgan County,Ohio,629,579,713
39117,Morrow County,Ohio,1049,1097,942
39119,Muskingum County,Ohio,852,888,811
39121,Noble County,Ohio,602,574,730
39123,Ottawa County,Ohio,943,963,909
39125,Paulding County,Ohio,773,781,750
39127,Perry County,Ohio,826,873,727
39129,Pickaway County,Ohio,1061,1157,965
39131,Pike County,Ohio,788,759,833
39133,Portage County,Ohio,1082,1120,1036
39135,Preble County,Ohio,891,932,803
39137,Putnam County,Ohio,878,890,857
39139,Richland County,Ohio,815,837,791
39141,Ross County,Ohio,853,848,858
39143,Sandusky County,Ohio,829,867,786
39145,Scioto County,Ohio,724,700,749
39147,Seneca County,Ohio,794,775,814
39149,Shelby County,Ohio,947,972,904
39151,Stark County,Ohio,915,953,877
39153,Summit County,Ohio,1053,1099,998
39155,Trumbull County,Ohio,762,744,783
39157,Tuscarawas County,Ohio,853,835,876
39159,Union County,Ohio,1463,1598,1188
39161,Van Wert County,Ohio,739,729,792
39163,Vinton County,Ohio,684,698,663
39165,Warren County,Ohio,1486,1566,1293
39167,Washington County,Ohio,777,734,828
39169,Wayne County,Ohio,900,947,849
39171,Williams County,Ohio,818,832,805
39173,Wood County,Ohio,1059,1164,950
39175,Wyandot County,Ohio,816,843,785
40001,Adair County,Oklahoma,563,512,650
40003,Alfalfa County,Oklahoma,606,606,614
40005,Atoka County,Oklahoma,633,595,708
40007,Beaver County,Oklahoma,680,650,782
40009,Beckham County,Oklahoma,805,786,821
40011,Blaine County,Oklahoma,695,649,842
40013,Bryan County,Oklahoma,837,734,914
40015,Caddo County,Oklahoma,637,598,715
40017,Canadian County,Oklahoma,1307,1353,1208
40019,Carter County,Oklahoma,849,733,945
40021,Cherokee County,Oklahoma,765,694,803
40023,Choctaw County,Oklahoma,608,582,676
40025,Cimarron County,Oklahoma,517,497,682
40027,Cleveland County,Oklahoma,1173,1228,1128
40029,Coal County,Oklahoma,581,527,679
40031,Comanche County,Oklahoma,927,905,940
40033,Cotton County,Oklahoma,692,675,742
40035,Craig County,Oklahoma,676,630,826
40037,Creek County,Oklahoma,855,822,910
40039,Custer County,Oklahoma,825,874,779
40041,Delaware County,Oklahoma,727,656,868
40043,Dewey County,Oklahoma,716,624,900
40045,Ellis County,Oklahoma,579,520,728
40047,Garfield County,Oklahoma,882,839,915
40049,Garvin County,Oklahoma,752,650,828
40051,Grady County,Oklahoma,895,919,874
40053,Grant County,Oklahoma,609,480,856
40055,Greer County,Oklahoma,639,654,624
40057,Harmon County,Oklahoma,609,533,663
40059,Harper County,Oklahoma,725,671,791
40061,Haskell County,Oklahoma,588,539,757
40063,Hughes County,Oklahoma,525,503,615
40065,Jackson County,Oklahoma,858,850,865
40067,Jefferson County,Oklahoma,516,504,588
40069,Johnston County,Oklahoma,618,517,732
40071,Kay County,Oklahoma,748,691,830
40073,Kingfisher County,Oklahoma,892,868,915
40075,Kiowa County,Oklahoma,608,589,675
40077,Latimer County,Oklahoma,582,535,720
40079,Le Flore County,Oklahoma,677,611,773
40081,Lincoln County,Oklahoma,734,700,760
40083,Logan County,Oklahoma,1064,1124,895
40085,Love County,Oklahoma,817,741,903
40087,McClain County,Oklahoma,1108,1185,964
40089,McCurtain County,Oklahoma,575,516,705
40091,McIntosh County,Oklahoma,650,575,763
40093,Major County,Oklahoma,625,635,619
40095,Marshall County,Oklahoma,649,569,819
40097,Mayes County,Oklahoma,772,734,846
40099,Murray County,Oklahoma,750,677,859
40101,Muskogee County,Oklahoma,796,759,824
40103,Noble County,Oklahoma,841,869,758
40105,Nowata County,Oklahoma,729,688,776
40107,Okfuskee County,Oklahoma,591,536,689
40109,Oklahoma County,Oklahoma,1107,1157,1073
40111,Okmulgee County,Oklahoma,743,680,811
40113,Osage County,Oklahoma,796,801,786
40115,Ottawa County,Oklahoma,725,690,764
40117,Pawnee County,Oklahoma,706,611,872
40119,Payne County,Oklahoma,951,1035,922
40121,Pittsburg County,Oklahoma,767,697,857
40123,Pontotoc County,Oklahoma,861,842,880
40125,Pottawatomie County,Oklahoma,797,746,869
40127,Pushmataha County,Oklahoma,533,523,620
40129,Roger Mills County,Oklahoma,682,681,708
40131,Rogers County,Oklahoma,1106,1148,1018
40133,Seminole County,Oklahoma,580,498,730
40135,Sequoyah County,Oklahoma,722,667,796
40137,Stephens County,Oklahoma,783,740,865
40139,Texas County,Oklahoma,914,854,939
40141,Tillman County,Oklahoma,610,576,704
40143,Tulsa County,Oklahoma,1108,1169,1060
40145,Wagoner County,Oklahoma,1104,1127,1050
40147,Washington County,Oklahoma,873,848,903
40149,Washita County,Oklahoma,704,629,775
40151,Woods County,Oklahoma,797,783,806
40153,Woodward County,Oklahoma,860,873,847
41001,Baker County,Oregon,857,913,814
41003,Benton County,Oregon,1399,1484,1359
41005,Clackamas County,Oregon,1822,1972,1693
41007,Clatsop County,Oregon,1182,1303,1130
41009,Columbia County,Oregon,1378,1441,1221
41011,Coos County,Oregon,1043,1085,992
41013,Crook County,Oregon,1270,1300,1224
41015,Curry County,Oregon,1009,947,1156
41017,Deschutes County,Oregon,1671,1685,1674
41019,Douglas County,Oregon,941,883,995
41021,Gilliam County,Oregon,726,646,1084
41023,Grant County,Oregon,771,735,840
41025,Harney County,Oregon,733,812,675
41027,Hood River County,Oregon,1383,1385,1381
41029,Jackson County,Oregon,1334,1362,1310
41031,Jefferson County,Oregon,1100,1222,957
41033,Josephine County,Oregon,1146,1135,1157
41035,Klamath County,Oregon,978,985,973
41037,Lake County,Oregon,809,742,861
41039,Lane County,Oregon,1329,1391,1287
41041,Lincoln County,Oregon,1118,1087,1150
41043,Linn County,Oregon,1300,1333,1273
41045,Malheur County,Oregon,837,860,819
41047,Marion County,Oregon,1403,1510,1333
41049,Morrow County,Oregon,934,951,910
41051,Multnomah County,Oregon,1735,2012,1582
41053,Polk County,Oregon,1429,1592,1270
41055,Sherman County,Oregon,709,649,945
41057,Tillamook County,Oregon,1191,1211,1169
41059,Umatilla County,Oregon,1027,1111,962
41061,Union County,Oregon,971,956,982
41063,Wallowa County,Oregon,848,834,858
41065,Wasco County,Oregon,1036,1108,978
41067,Washington County,Oregon,1857,2007,1773
41069,Wheeler County,Oregon,833,856,782
41071,Yamhill County,Oregon,1527,1634,1377
42001,Adams County,Pennsylvania,1252,1330,1084
42003,Allegheny County,Pennsylvania,1133,1154,1111
42005,Armstrong County,Pennsylvania,745,730,802
42007,Beaver County,Pennsylvania,956,1001,867
42009,Bedford County,Pennsylvania,753,741,771
42011,Berks County,Pennsylvania,1232,1308,1143
42013,Blair County,Pennsylvania,852,851,854
42015,Bradford County,Pennsylvania,848,829,868
42017,Bucks County,Pennsylvania,1749,1872,1537
42019,Butler County,Pennsylvania,1095,1130,1018
42021,Cambria County,Pennsylvania,711,699,733
42023,Cameron County,Pennsylvania,630,595,699
42025,Carbon County,Pennsylvania,1010,1035,975
42027,Centre County,Pennsylvania,1215,1265,1181
42029,Chester County,Pennsylvania,1898,2051,1691
42031,Clarion County,Pennsylvania,761,737,785
42033,Clearfield County,Pennsylvania,759,748,788
42035,Clinton County,Pennsylvania,858,881,815
42037,Columbia County,Pennsylvania,872,852,904
42039,Crawford County,Pennsylvania,776,764,800
42041,Cumberland County,Pennsylvania,1247,1302,1184
42043,Dauphin County,Pennsylvania,1191,1232,1153
42045,Delaware County,Pennsylvania,1490,1646,1315
42047,Elk County,Pennsylvania,653,643,720
42049,Erie County,Pennsylvania,895,914,876
42051,Fayette County,Pennsylvania,756,752,771
42053,Forest County,Pennsylvania,556,481,808
42055,Franklin County,Pennsylvania,1121,1169,1071
42057,Fulton County,Pennsylvania,799,817,781
42059,Greene County,Pennsylvania,757,754,754
42061,Huntingdon County,Pennsylvania,783,780,795
42063,Indiana County,Pennsylvania,772,760,786
42065,Jefferson County,Pennsylvania,697,673,746
42067,Juniata County,Pennsylvania,786,848,730
42069,Lackawanna County,Pennsylvania,1014,1057,973
42071,Lancaster County,Pennsylvania,1308,1323,1289
42073,Lawrence County,Pennsylvania,845,865,778
42075,Lebanon County,Pennsylvania,1108,1127,1087
42077,Lehigh County,Pennsylvania,1376,1420,1326
42079,Luzerne County,Pennsylvania,967,973,958
42081,Lycoming County,Pennsylvania,957,1026,887
42083,McKean County,Pennsylvania,721,691,769
42085,Mercer County,Pennsylvania,784,767,808
42087,Mifflin County,Pennsylvania,800,804,792
42089,Monroe County,Pennsylvania,1373,1384,1347
42091,Montgomery County,Pennsylvania,1779,1905,1612
42093,Montour County,Pennsylvania,1025,1002,1057
42095,Northampton County,Pennsylvania,1384,1418,1335
42097,Northumberland County,Pennsylvania,785,792,777
42099,Perry County,Pennsylvania,1056,1181,838
42101,Philadelphia County,Pennsylvania,1233,1100,1323
42103,Pike County,Pennsylvania,1331,1321,1383
42105,Potter County,Pennsylvania,731,720,767
42107,Schuylkill County,Pennsylvania,825,817,842
42109,Snyder County,Pennsylvania,892,893,890
42111,Somerset County,Pennsylvania,749,751,749
42113,Sullivan County,Pennsylvania,770,766,781
42115,Susquehanna County,Pennsylvania,857,834,913
42117,Tioga County,Pennsylvania,797,771,850
42119,Union County,Pennsylvania,1008,1057,944
42121,Venango County,Pennsylvania,703,668,774
42123,Warren County,Pennsylvania,681,650,756
42125,Washington County,Pennsylvania,970,1009,922
42127,Wayne County,Pennsylvania,962,957,979
42129,Westmoreland County,Pennsylvania,914,954,843
42131,Wyoming County,Pennsylvania,960,987,897
42133,York County,Pennsylvania,1267,1337,1150
44001,Bristol County,Rhode Island,1784,2080,1348
44003,Kent County,Rhode Island,1574,1775,1264
44005,Newport County,Rhode Island,1779,1899,1652
44007,Providence County,Rhode Island,1439,1712,1242
44009,Washington County,Rhode Island,1674,1837,1303
45001,Abbeville County,South Carolina,607,596,634
45003,Aiken County,South Carolina,912,825,1031
45005,Allendale County,South Carolina,520,469,691
45007,Anderson County,South Carolina,890,842,952
45009,Bamberg County,South Carolina,594,519,794
45011,Barnwell County,South Carolina,674,647,695
45013,Beaufort County,South Carolina,1423,1388,1484
45015,Berkeley County,South Carolina,1345,1260,1518
45017,Calhoun County,South Carolina,642,589,994
45019,Charleston County,South Carolina,1537,1568,1506
45021,Cherokee County,South Carolina,682,560,813
45023,Chester County,South Carolina,682,590,918
45025,Chesterfield County,South Carolina,599,531,776
45027,Clarendon County,South Carolina,636,584,728
45029,Colleton County,South Carolina,801,762,905
45031,Darlington County,South Carolina,731,601,876
45033,Dillon County,South Carolina,551,446,692
45035,Dorchester County,South Carolina,1356,1343,1381
45037,Edgefield County,South Carolina,772,732,854
45039,Fairfield County,South Carolina,737,619,910
45041,Florence County,South Carolina,861,796,908
45043,Georgetown County,South Carolina,899,846,1166
45045,Greenville County,South Carolina,1153,1105,1198
45047,Greenwood County,South Carolina,801,712,880
45049,Hampton County,South Carolina,641,551,815
45051,Horry County,South Carolina,1033,939,1181
45053,Jasper County,South Carolina,1076,904,1307
45055,Kershaw County,South Carolina,918,934,872
45057,Lancaster County,South Carolina,967,1012,892
45059,Laurens County,South Carolina,763,667,847
45061,Lee County,South Carolina,571,479,806
45063,Lexington County,South Carolina,1053,1025,1115
45065,McCormick County,South Carolina,610,601,666
45067,Marion County,South Carolina,517,446,663
45069,Marlboro County,South Carolina,521,424,686
45071,Newberry County,South Carolina,750,676,854
45073,Oconee County,South Carolina,797,721,876
45075,Orangeburg County,South Carolina,673,568,804
45077,Pickens County,South Carolina,887,802,936
45079,Richland County,South Carolina,1184,1182,1185
45081,Saluda County,South Carolina,664,561,814
45083,Spartanburg County,South Carolina,971,934,1019
45085,Sumter County,South Carolina,898,777,1006
45087,Union County,South Carolina,567,494,770
45089,Williamsburg County,South Carolina,616,561,769
45091,York County,South Carolina,1289,1277,1304
46003,Aurora County,South Dakota,776,804,739
46005,Beadle County,South Dakota,865,917,834
46007,Bennett County,South Dakota,618,628,616
46009,Bon Homme County,South Dakota,731,747,620
46011,Brookings County,South Dakota,993,1155,874
46013,Brown County,South Dakota,936,1126,794
46015,Brule County,South Dakota,725,739,700
46017,Buffalo County,South Dakota,406,328,535
46019,Butte County,South Dakota,967,990,940
46021,Campbell County,South Dakota,656,672,635
46023,Charles Mix County,South Dakota,723,723,727
46025,Clark County,South Dakota,735,750,709
46027,Clay County,South Dakota,887,1230,736
46029,Codington County,South Dakota,934,985,901
46031,Corson County,South Dakota,528,548,473
46033,Custer County,South Dakota,1078,1062,1117
46035,Davison County,South Dakota,845,889,750
46037,Day County,South Dakota,724,791,623
46039,Deuel County,South Dakota,751,788,668
46041,Dewey County,South Dakota,667,618,714
46043,Douglas County,South Dakota,729,712,864
46045,Edmunds County,South Dakota,862,853,881
46047,Fall River County,South Dakota,852,849,866
46049,Faulk County,South Dakota,695,695,692
46051,Grant County,South Dakota,802,873,668
46053,Gregory County,South Dakota,589,583,614
46055,Haakon County,South Dakota,678,659,688
46057,Hamlin County,South Dakota,949,1018,769
46059,Hand County,South Dakota,720,760,553
46061,Hanson County,South Dakota,893,923,733
46063,Harding County,South Dakota,635,674,478
46065,Hughes County,South Dakota,1047,1131,930
46067,Hutchinson County,South Dakota,729,741,714
46069,Hyde County,South Dakota,845,823,921
46071,Jackson County,South Dakota,534,593,460
46073,Jerauld County,South Dakota,696,730,565
46075,Jones County,South Dakota,786,854,544
46077,Kingsbury County,South Dakota,786,805,725
46079,Lake County,South Dakota,892,908,868
46081,Lawrence County,South Dakota,919,913,923
46083,Lincoln County,South Dakota,1409,1555,1237
46085,Lyman County,South Dakota,638,633,603
46087,McCook County,South Dakota,923,963,750
46089,McPherson County,South Dakota,562,537,580
46091,Marshall County,South Dakota,729,730,743
46093,Meade County,South Dakota,1206,1261,1150
46095,Mellette County,South Dakota,583,535,737
46097,Miner County,South Dakota,629,668,563
46099,Minnehaha County,South Dakota,1085,1286,954
46101,Moody County,South Dakota,803,871,723
46102,Oglala Lakota County,South Dakota,496,406,563
46103,Pennington County,South Dakota,1164,1241,1066
46105,Perkins County,South Dakota,661,655,703
46107,Potter County,South Dakota,682,657,869
46109,Roberts County,South Dakota,682,693,656
46111,Sanborn County,South Dakota,750,751,717
46115,Spink County,South Dakota,723,744,691
46117,Stanley County,South Dakota,985,1030,896
46119,Sully County,South Dakota,802,773,913
46121,Todd County,South Dakota,471,405,537
46123,Tripp County,South Dakota,734,730,809
46125,Turner County,South Dakota,887,950,745
46127,Union County,South Dakota,1151,1255,1055
46129,Walworth County,South Dakota,858,811,962
46135,Yankton County,South Dakota,924,1002,777
46137,Ziebach County,South Dakota,678,651,715
47001,Anderson County,Tennessee,921,878,960
47003,Bedford County,Tennessee,967,1013,917
47005,Benton County,Tennessee,647,569,788
47007,Bledsoe County,Tennessee,509,463,779
47009,Blount County,Tennessee,995,969,1042
47011,Bradley County,Tennessee,956,953,959
47013,Campbell County,Tennessee,722,725,715
47015,Cannon County,Tennessee,682,627,781
47017,Carroll County,Tennessee,646,587,757
47019,Carter County,Tennessee,616,542,738
47021,Cheatham County,Tennessee,1197,1155,1274
47023,Chester County,Tennessee,708,692,714
47025,Claiborne County,Tennessee,636,536,736
47027,Clay County,Tennessee,491,466,546
47029,Cocke County,Tennessee,663,575,787
47031,Coffee County,Tennessee,839,806,885
47033,Crockett County,Tennessee,752,667,854
47035,Cumberland County,Tennessee,735,694,829
47037,Davidson County,Tennessee,1475,1458,1485
47039,Decatur County,Tennessee,584,552,716
47041,DeKalb County,Tennessee,781,799,773
47043,Dickson County,Tennessee,1005,1021,972
47045,Dyer County,Tennessee,747,747,760
47047,Fayette County,Tennessee,993,1042,883
47049,Fentress County,Tennessee,519,506,614
47051,Franklin County,Tennessee,844,827,863
47053,Gibson County,Tennessee,788,785,797
47055,Giles County,Tennessee,814,773,836
47057,Grainger County,Tennessee,567,518,726
47059,Greene County,Tennessee,682,654,713
47061,Grundy County,Tennessee,575,551,723
47063,Hamblen County,Tennessee,795,731,838
47065,Hamilton County,Tennessee,1124,1082,1163
47067,Hancock County,Tennessee,439,395,592
47069,Hardeman County,Tennessee,754,748,818
47071,Hardin County,Tennessee,687,597,770
47073,Hawkins County,Tennessee,648,600,744
47075,Haywood County,Tennessee,714,687,725
47077,Henderson County,Tennessee,679,592,812
47079,Henry County,Tennessee,643,606,741
47081,Hickman County,Tennessee,828,778,877
47083,Houston County,Tennessee,645,612,685
47085,Humphreys County,Tennessee,739,679,830
47087,Jackson County,Tennessee,501,468,804
47089,Jefferson County,Tennessee,817,767,880
47091,Johnson County,Tennessee,487,453,639
47093,Knox County,Tennessee,1132,1088,1180
47095,Lake County,Tennessee,509,559,472
47097,Lauderdale County,Tennessee,716,699,729
47099,Lawrence County,Tennessee,707,695,736
47101,Lewis County,Tennessee,716,701,735
47103,Lincoln County,Tennessee,776,766,782
47105,Loudon County,Tennessee,933,904,995
47107,McMinn County,Tennessee,771,746,792
47109,McNairy County,Tennessee,637,600,706
47111,Macon County,Tennessee,800,789,805
47113,Madison County,Tennessee,1008,913,1076
47115,Marion County,Tennessee,752,702,840
47117,Marshall County,Tennessee,898,885,924
47119,Maury County,Tennessee,1148,1103,1206
47121,Meigs County,Tennessee,657,564,845
47123,Monroe County,Tennessee,653,629,699
47125,Montgomery County,Tennessee,1266,1304,1219
47127,Moore County,Tennessee,853,913,746
47129,Morgan County,Tennessee,625,585,742
47131,Obion County,Tennessee,709,646,770
47133,Overton County,Tennessee,568,505,833
47135,Perry County,Tennessee,628,505,747
47137,Pickett County,Tennessee,524,505,755
47139,Polk County,Tennessee,609,587,668
47141,Putnam County,Tennessee,870,846,881
47143,Rhea County,Tennessee,735,652,796
47145,Roane County,Tennessee,807,842,767
47147,Robertson County,Tennessee,1219,1239,1176
47149,Rutherford County,Tennessee,1398,1392,1405
47151,Scott County,Tennessee,582,499,691
47153,Sequatchie County,Tennessee,708,603,842
47155,Sevier County,Tennessee,885,750,1013
47157,Shelby County,Tennessee,1185,1211,1170
47159,Smith County,Tennessee,815,769,877
47161,Stewart County,Tennessee,652,610,837
47163,Sullivan County,Tennessee,787,737,850
47165,Sumner County,Tennessee,1349,1356,1339
47167,Tipton County,Tennessee,1045,1064,1007
47169,Trousdale County,Tennessee,949,1025,805
47171,Unicoi County,Tennessee,651,648,665
47173,Union County,Tennessee,739,680,849
47175,Van Buren County,Tennessee,619,590,705
47177,Warren County,Tennessee,691,593,775
47179,Washington County,Tennessee,926,895,951
47181,Wayne County,Tennessee,560,537,619
47183,Weakley County,Tennessee,700,599,760
47185,White County,Tennessee,693,616,838
47187,Williamson County,Tennessee,1973,2024,1895
47189,Wilson County,Tennessee,1461,1521,1370
48001,Anderson County,Texas,915,840,1006
48003,Andrews County,Texas,1149,1088,1364
48005,Angelina County,Texas,964,835,1056
48007,Aransas County,Texas,934,879,1052
48009,Archer County,Texas,841,859,766
48011,Armstrong County,Texas,973,897,1010
48013,Atascosa County,Texas,903,814,997
48015,Austin County,Texas,1119,1123,1111
48017,Bailey County,Texas,700,605,744
48019,Bandera County,Texas,909,814,998
48021,Bastrop County,Texas,1222,1164,1342
48023,Baylor County,Texas,597,572,685
48025,Bee County,Texas,728,610,1028
48027,Bell County,Texas,1202,1262,1168
48029,Bexar County,Texas,1318,1361,1290
48031,Blanco County,Texas,1139,1271,920
48033,Borden County,Texas,538,563,-666666666
48035,Bosque County,Texas,760,730,926
48037,Bowie County,Texas,898,827,966
48039,Brazoria County,Texas,1525,1618,1410
48041,Brazos County,Texas,1216,1393,1160
48043,Brewster County,Texas,786,916,768
48045,Briscoe County,Texas,488,399,692
48047,Brooks County,Texas,464,449,487
48049,Brown County,Texas,823,777,887
48051,Burleson County,Texas,738,710,909
48053,Burnet County,Texas,1164,1081,1324
48055,Caldwell County,Texas,1038,962,1145
48057,Calhoun County,Texas,876,772,1121
48059,Callahan County,Texas,816,797,881
48061,Cameron County,Texas,801,689,899
48063,Camp County,Texas,738,727,774
48065,Carson County,Texas,809,751,933
48067,Cass County,Texas,705,660,821
48069,Castro County,Texas,699,564,910
48071,Chambers County,Texas,1528,1521,1548
48073,Cherokee County,Texas,803,753,880
48075,Childress County,Texas,654,574,934
48077,Clay County,Texas,858,872,825
48079,Cochran County,Texas,535,484,738
48081,Coke County,Texas,641,613,687
48083,Coleman County,Texas,651,620,714
48085,Collin County,Texas,1988,2231,1792
48087,Collingsworth County,Texas,610,604,619
48089,Colorado County,Texas,784,767,1002
48091,Comal County,Texas,1555,1632,1460
48093,Comanche County,Texas,733,726,823
48095,Concho County,Texas,659,636,919
48097,Cooke County,Texas,1046,1018,1088
48099,Coryell County,Texas,1070,1022,1120
48101,Cottle County,Texas,422,447,323
48103,Crane County,Texas,691,630,883
48105,Crockett County,Texas,551,506,585
48107,Crosby County,Texas,594,577,637
48109,Culberson County,Texas,401,381,971
48111,Dallam County,Texas,957,857,1074
48113,Dallas County,Texas,1471,1475,1469
48115,Dawson County,Texas,721,624,873
48117,Deaf Smith County,Texas,776,598,919
48119,Delta County,Texas,898,907,857
48121,Denton County,Texas,1877,2128,1642
48123,DeWitt County,Texas,803,708,955
48125,Dickens County,Texas,524,495,753
48127,Dimmit County,Texas,529,518,753
48129,Donley County,Texas,566,512,686
48131,Duval County,Texas,538,480,737
48133,Eastland County,Texas,709,632,803
48135,Ector County,Texas,1127,961,1284
48137,Edwards County,Texas,530,517,714
