fips_code,county_name,state_name,mean_zhvi_home_value
26051,Gladwin County,Michigan,157311.46226363763
26053,Gogebic County,Michigan,103281.61697921342
26055,Grand Traverse County,Michigan,361734.8286677037
26057,Gratiot County,Michigan,161055.62578478793
26059,Hillsdale County,Michigan,181284.90483216787
26061,Houghton County,Michigan,154861.48697419878
26063,Huron County,Michigan,168298.68508544166
26065,Ingham County,Michigan,183715.2872249633
26067,Ionia County,Michigan,209565.1175683298
26069,Iosco County,Michigan,144824.67638731236
26071,Iron County,Michigan,107421.79966145096
26073,Isabella County,Michigan,198037.67500200603
26075,Jackson County,Michigan,193295.71303774187
26077,Kalamazoo County,Michigan,239010.4661762895
26079,Kalkaska County,Michigan,191047.5827236095
26081,Kent County,Michigan,295475.63282432326
26083,Keweenaw County,Michigan,168119.19312904155
26085,Lake County,Michigan,131775.6415888809
26087,Lapeer County,Michigan,262951.0416287699
26089,Leelanau County,Michigan,570434.6772032096
26091,Lenawee County,Michigan,205669.46809274927
26093,Livingston County,Michigan,350526.87362912437
26095,Luce County,Michigan,127389.74603350373
26097,Mackinac County,Michigan,182326.24754995643
26099,Macomb County,Michigan,237964.69656870258
26101,Manistee County,Michigan,217880.67488951748
26103,Marquette County,Michigan,209492.35852059393
26105,Mason County,Michigan,233325.84565339924
26107,Mecosta County,Michigan,194123.33010913027
26109,Menominee County,Michigan,159112.51884601524
26111,Midland County,Michigan,201439.78064582552
26113,Missaukee County,Michigan,201796.38508824934
26115,Monroe County,Michigan,229133.44164926244
26117,Montcalm County,Michigan,198480.42469739367
26119,Montmorency County,Michigan,157231.72036728778
26121,Muskegon County,Michigan,209845.30709174753
26123,Newaygo County,Michigan,209415.24300619564
26125,Oakland County,Michigan,318908.14355417364
26127,Oceana County,Michigan,220726.26546237932
26129,Ogemaw County,Michigan,144925.30760135505
26131,Ontonagon County,Michigan,115874.68278107305
26133,Osceola County,Michigan,167736.10470558412
26135,Oscoda County,Michigan,135658.95518057272
26137,Otsego County,Michigan,224378.55188431792
26139,Ottawa County,Michigan,339766.59719272057
26141,Presque Isle County,Michigan,187328.2096479359
26143,Roscommon County,Michigan,163419.39777160808
26145,Saginaw County,Michigan,140980.26821677157
26147,St. Clair County,Michigan,227176.65388749927
26149,St. Joseph County,Michigan,184755.3066486204
26151,Sanilac County,Michigan,197256.8974149616
26153,Schoolcraft County,Michigan,157578.9345209808
26155,Shiawassee County,Michigan,179023.13973351746
26157,Tuscola County,Michigan,160766.88720081848
26159,Van Buren County,Michigan,233393.5130010912
26161,Washtenaw County,Michigan,367844.42152031214
26163,Wayne County,Michigan,152778.71046787474
26165,Wexford County,Michigan,189261.7302029249
27001,Aitkin County,Minnesota,238468.58616678926
27003,Anoka County,Minnesota,342010.9343141532
27005,Becker County,Minnesota,337401.3974522135
27007,Beltrami County,Minnesota,238822.86696540355
27009,Benton County,Minnesota,272262.2912886465
27011,Big Stone County,Minnesota,158865.77752895458
27013,Blue Earth County,Minnesota,274185.66447274474
27015,Brown County,Minnesota,203329.96023308593
27017,Carlton County,Minnesota,262052.45728745268
27019,Carver County,Minnesota,447677.618742174
27021,Cass County,Minnesota,304833.8635065504
27023,Chippewa County,Minnesota,197671.22967632874
27025,Chisago County,Minnesota,352279.8254388957
27027,Clay County,Minnesota,273608.40613089857
27029,Clearwater County,Minnesota,212080.28445517833
27031,Cook County,Minnesota,380167.5955242834
27033,Cottonwood County,Minnesota,150002.55658363402
27035,Crow Wing County,Minnesota,324029.7195743745
27037,Dakota County,Minnesota,369815.369515731
27039,Dodge County,Minnesota,295159.4051508157
27041,Douglas County,Minnesota,308241.27185952454
27043,Faribault County,Minnesota,135187.5386181478
27045,Fillmore County,Minnesota,249719.40504470817
27047,Freeborn County,Minnesota,168197.65369025007
27049,Goodhue County,Minnesota,300654.4700994847
27051,Grant County,Minnesota,198576.10269813656
27053,Hennepin County,Minnesota,360197.0477616424
27055,Houston County,Minnesota,272833.8721546826
27057,Hubbard County,Minnesota,283499.05945349036
27059,Isanti County,Minnesota,313164.43468497595
27061,Itasca County,Minnesota,217060.41071322435
27063,Jackson County,Minnesota,178052.70204392364
27065,Kanabec County,Minnesota,252544.03725928394
27067,Kandiyohi County,Minnesota,245794.94054731925
27069,Kittson County,Minnesota,149028.46614750268
27071,Koochiching County,Minnesota,140427.44291840395
27073,Lac qui Parle County,Minnesota,179854.21980146435
27075,Lake County,Minnesota,237975.09012451628
27077,Lake of the Woods County,Minnesota,211488.08022298012
27079,Le Sueur County,Minnesota,313746.6494107671
27081,Lincoln County,Minnesota,168901.40244287535
27083,Lyon County,Minnesota,201847.02370226535
27085,McLeod County,Minnesota,259224.40182079305
27087,Mahnomen County,Minnesota,151110.1867977554
27089,Marshall County,Minnesota,192438.05997724537
27091,Martin County,Minnesota,156057.2295240739
27093,Meeker County,Minnesota,265355.98112427787
27095,Mille Lacs County,Minnesota,277105.23102327785
27097,Morrison County,Minnesota,270916.829858909
27099,Mower County,Minnesota,173745.3429774566
27101,Murray County,Minnesota,206758.33825526026
27103,Nicollet County,Minnesota,282427.5302623687
27105,Nobles County,Minnesota,212128.86105282154
27107,Norman County,Minnesota,153049.29350129687
27109,Olmsted County,Minnesota,315094.379667962
27111,Otter Tail County,Minnesota,294202.32871089136
27113,Pennington County,Minnesota,210956.19021525234
27115,Pine County,Minnesota,252226.5207871097
27117,Pipestone County,Minnesota,161517.40997009
27119,Polk County,Minnesota,219226.6213688229
27121,Pope County,Minnesota,283469.26333454833
27123,Ramsey County,Minnesota,310658.8541704539
27125,Red Lake County,Minnesota,201056.2040350726
27127,Redwood County,Minnesota,159648.15732524084
27129,Renville County,Minnesota,177912.4858518076
27131,Rice County,Minnesota,312670.92021464877
27133,Rock County,Minnesota,252268.84350921775
27135,Roseau County,Minnesota,225917.54244183956
27137,St. Louis County,Minnesota,215605.24627719555
27139,Scott County,Minnesota,414784.07603033516
27141,Sherburne County,Minnesota,354280.73735355097
27143,Sibley County,Minnesota,254585.10342044674
27145,Stearns County,Minnesota,281558.3630575615
27147,Steele County,Minnesota,258000.7899278711
27149,Stevens County,Minnesota,199309.09121373037
27151,Swift County,Minnesota,164296.27299771397
27153,Todd County,Minnesota,240668.90094704778
27155,Traverse County,Minnesota,131012.77375182259
27157,Wabasha County,Minnesota,269959.1020433726
27159,Wadena County,Minnesota,199509.58824534807
27161,Waseca County,Minnesota,216782.75474405615
27163,Washington County,Minnesota,413989.2406701217
27165,Watonwan County,Minnesota,149868.41778833576
27167,Wilkin County,Minnesota,197790.95838273517
27169,Winona County,Minnesota,241687.19002103596
27171,Wright County,Minnesota,358335.5165607271
27173,Yellow Medicine County,Minnesota,152805.79782971245
28001,Adams County,Mississippi,114380.55971866204
28003,Alcorn County,Mississippi,151933.89245533463
28005,Amite County,Mississippi,147752.09504845252
28007,Attala County,Mississippi,111324.29198894708
28009,Benton County,Mississippi,124968.31882342325
28011,Bolivar County,Mississippi,128947.49382813397
28013,Calhoun County,Mississippi,108666.2610930701
28015,Carroll County,Mississippi,170729.0007597497
28017,Chickasaw County,Mississippi,129560.47178203904
28019,Choctaw County,Mississippi,140392.94755072767
28021,Claiborne County,Mississippi,97611.3517989109
28023,Clarke County,Mississippi,106961.39441815314
28025,Clay County,Mississippi,138853.9919363456
28027,Coahoma County,Mississippi,55336.59588881079
28029,Copiah County,Mississippi,114367.52084119486
28031,Covington County,Mississippi,134600.366566393
28033,DeSoto County,Mississippi,281237.5985033388
28035,Forrest County,Mississippi,165689.61283820658
28037,Franklin County,Mississippi,147365.5780463577
28039,George County,Mississippi,182720.57387544503
28041,Greene County,Mississippi,139347.28583115432
28043,Grenada County,Mississippi,103427.59535954248
28045,Hancock County,Mississippi,220464.21816738488
28047,Harrison County,Mississippi,203929.03699566473
28049,Hinds County,Mississippi,118026.38692783292
28051,Holmes County,Mississippi,63290.14070084421
28053,Humphreys County,Mississippi,84603.33667799697
28055,Issaquena County,Mississippi,
28057,Itawamba County,Mississippi,136986.60210248368
28059,Jackson County,Mississippi,190138.18139728077
28061,Jasper County,Mississippi,130708.29944495704
28063,Jefferson County,Mississippi,126267.99886293332
28065,Jefferson Davis County,Mississippi,93959.42105710156
28067,Jones County,Mississippi,145223.5693711643
28069,Kemper County,Mississippi,119844.65916182043
28071,Lafayette County,Mississippi,304875.99233173474
28073,Lamar County,Mississippi,239603.82678834608
28075,Lauderdale County,Mississippi,119593.821049656
28077,Lawrence County,Mississippi,119625.15755293914
28079,Leake County,Mississippi,140743.17681435184
28081,Lee County,Mississippi,179687.53211538642
28083,Leflore County,Mississippi,80959.96035745995
28085,Lincoln County,Mississippi,165099.98082836965
28087,Lowndes County,Mississippi,157089.29809659414
28089,Madison County,Mississippi,310535.24416120554
28091,Marion County,Mississippi,130969.94293096442
28093,Marshall County,Mississippi,182289.50880036535
28095,Monroe County,Mississippi,141069.66706901215
28097,Montgomery County,Mississippi,114113.33139303961
28099,Neshoba County,Mississippi,132521.95969807447
28101,Newton County,Mississippi,139749.4342592141
28103,Noxubee County,Mississippi,112786.3039201274
28105,Oktibbeha County,Mississippi,239521.68127169562
28107,Panola County,Mississippi,170815.01168721306
28109,Pearl River County,Mississippi,200575.51679421266
28111,Perry County,Mississippi,136176.528460207
28113,Pike County,Mississippi,102587.42452745205
28115,Pontotoc County,Mississippi,179128.4486595497
28117,Prentiss County,Mississippi,137752.39515706964
28119,Quitman County,Mississippi,
28121,Rankin County,Mississippi,243618.51266711194
28123,Scott County,Mississippi,104720.80694399572
28125,Sharkey County,Mississippi,101234.57341566682
28127,Simpson County,Mississippi,137405.81435827047
28129,Smith County,Mississippi,148725.55840126306
28131,Stone County,Mississippi,170602.37815333702
28133,Sunflower County,Mississippi,88807.39699757687
28135,Tallahatchie County,Mississippi,89597.81684729288
28137,Tate County,Mississippi,215747.2869910542
28139,Tippah County,Mississippi,137226.1276724272
28141,Tishomingo County,Mississippi,167794.42532720746
28143,Tunica County,Mississippi,121494.27340864345
28145,Union County,Mississippi,173348.5128902908
28147,Walthall County,Mississippi,140995.4865571695
28149,Warren County,Mississippi,145354.5665730271
28151,Washington County,Mississippi,62749.243735930206
28153,Wayne County,Mississippi,130975.00885258343
28155,Webster County,Mississippi,152892.22300466264
28157,Wilkinson County,Mississippi,108819.4717500767
28159,Winston County,Mississippi,125348.68577938377
28161,Yalobusha County,Mississippi,138084.87854828258
28163,Yazoo County,Mississippi,94803.05287769396
29001,Adair County,Missouri,163008.4627780974
29003,Andrew County,Missouri,237310.00430954306
29005,Atchison County,Missouri,115865.08928652441
29007,Audrain County,Missouri,148967.2008316478
29009,Barry County,Missouri,206699.448194859
29011,Barton County,Missouri,157676.2478106243
29013,Bates County,Missouri,205951.83881663205
29015,Benton County,Missouri,171533.3623463198
29017,Bollinger County,Missouri,188608.59517970483
29019,Boone County,Missouri,281989.7030710673
29021,Buchanan County,Missouri,153491.37600696497
29023,Butler County,Missouri,145337.16406612386
29025,Caldwell County,Missouri,193637.81316327117
29027,Callaway County,Missouri,225239.79973626943
29029,Camden County,Missouri,307563.47958115494
29031,Cape Girardeau County,Missouri,213170.34723285306
29033,Carroll County,Missouri,128911.40559606702
29035,Carter County,Missouri,171394.09715362918
29037,Cass County,Missouri,294660.78782841016
29039,Cedar County,Missouri,185967.29771461594
29041,Chariton County,Missouri,154671.54165813318
29043,Christian County,Missouri,285439.27165687294
29045,Clark County,Missouri,130985.61196352252
29047,Clay County,Missouri,284422.09973400045
29049,Clinton County,Missouri,243412.13209318533
29051,Cole County,Missouri,234589.334675353
29053,Cooper County,Missouri,213435.82527059768
29055,Crawford County,Missouri,190250.58778437934
29057,Dade County,Missouri,159934.73977519898
29059,Dallas County,Missouri,212940.79503317937
29061,Daviess County,Missouri,215858.11169669
29063,DeKalb County,Missouri,210835.64699300262
29065,Dent County,Missouri,166741.3799655609
29067,Douglas County,Missouri,204894.42771362598
29069,Dunklin County,Missouri,80958.83809432945
29071,Franklin County,Missouri,236716.69902390812
29073,Gasconade County,Missouri,190547.12060173825
29075,Gentry County,Missouri,96298.54609082975
29077,Greene County,Missouri,228659.1159360749
29079,Grundy County,Missouri,67209.10273013271
29081,Harrison County,Missouri,103610.37799414154
29083,Henry County,Missouri,184547.29808649098
29085,Hickory County,Missouri,171892.16543008815
29087,Holt County,Missouri,
29089,Howard County,Missouri,193842.3332833027
29091,Howell County,Missouri,190406.918654589
29093,Iron County,Missouri,130699.11182813717
29095,Jackson County,Missouri,215325.26383451364
29097,Jasper County,Missouri,189245.92354768593
29099,Jefferson County,Missouri,247977.44467854532
29101,Johnson County,Missouri,255967.36533423894
29103,Knox County,Missouri,121690.58529527202
29105,Laclede County,Missouri,204720.13259893956
29107,Lafayette County,Missouri,201868.25478762446
29109,Lawrence County,Missouri,177214.4081388003
29111,Lewis County,Missouri,150741.77416312572
29113,Lincoln County,Missouri,266621.3347145321
29115,Linn County,Missouri,121298.89854126576
29117,Livingston County,Missouri,159275.9398014793
29119,McDonald County,Missouri,188862.96496977052
29121,Macon County,Missouri,163847.1236681919
29123,Madison County,Missouri,144150.64449584045
29125,Maries County,Missouri,219425.68802611282
29127,Marion County,Missouri,156662.00311515262
29129,Mercer County,Missouri,117543.49326936495
29131,Miller County,Missouri,228695.80898413007
29133,Mississippi County,Missouri,92201.88113655504
29135,Moniteau County,Missouri,197331.67517908706
29137,Monroe County,Missouri,168390.91924617157
29139,Montgomery County,Missouri,182883.47856882936
29141,Morgan County,Missouri,281416.7960442553
29143,New Madrid County,Missouri,91111.88328937166
29145,Newton County,Missouri,201070.92792883344
29147,Nodaway County,Missouri,194204.30473635832
29149,Oregon County,Missouri,153807.74668570282
29151,Osage County,Missouri,231263.8633339012
29153,Ozark County,Missouri,194733.44146043473
29155,Pemiscot County,Missouri,88284.4837686316
29157,Perry County,Missouri,190582.33700895662
29159,Pettis County,Missouri,156651.39412831265
29161,Phelps County,Missouri,191463.36987615723
29163,Pike County,Missouri,167986.27298193093
29165,Platte County,Missouri,345664.14472324436
29167,Polk County,Missouri,237837.00783771308
29169,Pulaski County,Missouri,192075.9135561539
29171,Putnam County,Missouri,169501.48823972532
29173,Ralls County,Missouri,207042.1766800763
29175,Randolph County,Missouri,147658.5137042924
29177,Ray County,Missouri,223407.86707449736
29179,Reynolds County,Missouri,151525.77479320735
29181,Ripley County,Missouri,143233.94602558276
29183,St. Charles County,Missouri,329751.3291897716
29185,St. Clair County,Missouri,181641.1857365709
29186,Ste. Genevieve County,Missouri,217321.611096388
29187,St. Francois County,Missouri,170147.22139477546
29189,St. Louis County,Missouri,250928.8795249215
29195,Saline County,Missouri,159384.54692986244
29197,Schuyler County,Missouri,151226.27006475304
29199,Scotland County,Missouri,113504.26450359864
29201,Scott County,Missouri,140450.86877047035
29203,Shannon County,Missouri,160908.22443761406
29205,Shelby County,Missouri,148129.9725672166
29207,Stoddard County,Missouri,134814.3692635649
29209,Stone County,Missouri,313949.89461093425
29211,Sullivan County,Missouri,73676.97078174034
29213,Taney County,Missouri,251621.12631792758
29215,Texas County,Missouri,180048.67196205663
29217,Vernon County,Missouri,134569.29746901258
29219,Warren County,Missouri,290642.2302170575
29221,Washington County,Missouri,154502.49165064286
29223,Wayne County,Missouri,120686.6617088493
29225,Webster County,Missouri,244336.76456631275
29227,Worth County,Missouri,
29229,Wright County,Missouri,179365.83695911992
29510,St. Louis city,Missouri,162240.07288199913
30001,Beaverhead County,Montana,335535.4892024132
30003,Big Horn County,Montana,180396.02442693515
30005,Blaine County,Montana,177517.78134045596
30007,Broadwater County,Montana,441998.8714795497
30009,Carbon County,Montana,440615.1457816697
30011,Carter County,Montana,139688.5744486332
30013,Cascade County,Montana,290899.2497472061
30015,Chouteau County,Montana,229076.04269240666
30017,Custer County,Montana,219785.49383745863
30019,Daniels County,Montana,176965.5188721879
30021,Dawson County,Montana,174191.57129022942
30023,Deer Lodge County,Montana,239464.49972296398
30025,Fallon County,Montana,180217.68420958504
30027,Fergus County,Montana,238403.17598346702
30029,Flathead County,Montana,598100.8667596711
30031,Gallatin County,Montana,660146.9457649674
30033,Garfield County,Montana,193097.85916699376
30035,Glacier County,Montana,154340.10293519733
30037,Golden Valley County,Montana,171838.1939831544
30039,Granite County,Montana,393040.6008631263
30041,Hill County,Montana,214742.96447172176
30043,Jefferson County,Montana,470110.5866246834
30045,Judith Basin County,Montana,244638.27907021568
30047,Lake County,Montana,532688.177545935
30049,Lewis and Clark County,Montana,419706.7141311562
30051,Liberty County,Montana,182521.1245885937
30053,Lincoln County,Montana,395277.54598173784
30055,McCone County,Montana,186093.34676454208
30057,Madison County,Montana,654539.6495659765
30059,Meagher County,Montana,282279.55009595124
30061,Mineral County,Montana,343146.828062261
30063,Missoula County,Montana,525830.7885927641
30065,Musselshell County,Montana,197898.51627653846
30067,Park County,Montana,539347.7696997976
30069,Petroleum County,Montana,146534.12719301335
30071,Phillips County,Montana,186205.12392934316
30073,Pondera County,Montana,219482.8369009771
30075,Powder River County,Montana,221798.46742656027
30077,Powell County,Montana,274388.67646490893
30079,Prairie County,Montana,118827.96150908862
30081,Ravalli County,Montana,542368.0005926723
30083,Richland County,Montana,270278.5365638299
30085,Roosevelt County,Montana,211847.20826391387
30087,Rosebud County,Montana,197856.49350193338
30089,Sanders County,Montana,409248.96693614963
30091,Sheridan County,Montana,173779.17556325064
30093,Silver Bow County,Montana,252664.4993026081
30095,Stillwater County,Montana,397396.8805645643
30097,Sweet Grass County,Montana,365429.99106357753
30099,Teton County,Montana,281168.2331661538
30101,Toole County,Montana,157547.0341208043
30103,Treasure County,Montana,179842.58406060352
30105,Valley County,Montana,158473.4753285724
30107,Wheatland County,Montana,146013.92260486155
30109,Wibaux County,Montana,185497.38019107515
30111,Yellowstone County,Montana,366562.3387089158
31001,Adams County,Nebraska,182464.88946998084
31003,Antelope County,Nebraska,173233.69252008398
31005,Arthur County,Nebraska,
31007,Banner County,Nebraska,306297.7327834648
31009,Blaine County,Nebraska,
31011,Boone County,Nebraska,222689.27138717845
31013,Box Butte County,Nebraska,152122.08612799188
31015,Boyd County,Nebraska,122799.90611307319
31017,Brown County,Nebraska,119316.39761507219
31019,Buffalo County,Nebraska,269397.77079711633
31021,Burt County,Nebraska,154178.72988948887
31023,Butler County,Nebraska,193636.7466614726
31025,Cass County,Nebraska,272605.02366271225
31027,Cedar County,Nebraska,200885.1078386332
31029,Chase County,Nebraska,181412.4731314459
31031,Cherry County,Nebraska,193809.893314208
31033,Cheyenne County,Nebraska,144914.61131685655
31035,Clay County,Nebraska,142717.08039174555
31037,Colfax County,Nebraska,183835.23740070607
31039,Cuming County,Nebraska,214737.86931789332
31041,Custer County,Nebraska,154117.36925341983
31043,Dakota County,Nebraska,203996.66223190012
31045,Dawes County,Nebraska,161769.33890422183
31047,Dawson County,Nebraska,177646.03197048846
31049,Deuel County,Nebraska,149291.5834337983
31051,Dixon County,Nebraska,167657.030061016
31053,Dodge County,Nebraska,211251.5855756791
31055,Douglas County,Nebraska,262249.10744440445
31057,Dundy County,Nebraska,156266.0140573415
31059,Fillmore County,Nebraska,147666.10604514444
31061,Franklin County,Nebraska,112230.04990676015
31063,Frontier County,Nebraska,160816.48918569394
31065,Furnas County,Nebraska,135857.17762691568
31067,Gage County,Nebraska,170061.25361120832
31069,Garden County,Nebraska,158332.95437637172
31071,Garfield County,Nebraska,415849.9270018815
31073,Gosper County,Nebraska,278179.1033688426
31075,Grant County,Nebraska,
31077,Greeley County,Nebraska,158533.030173621
31079,Hall County,Nebraska,228111.69788197416
31081,Hamilton County,Nebraska,243640.98095523703
31083,Harlan County,Nebraska,153154.5506043743
31085,Hayes County,Nebraska,238325.14104431585
31087,Hitchcock County,Nebraska,120159.90500240907
31089,Holt County,Nebraska,149828.7763253649
31091,Hooker County,Nebraska,119746.6353990831
31093,Howard County,Nebraska,234918.26638515398
31095,Jefferson County,Nebraska,124019.10545454321
31097,Johnson County,Nebraska,161860.1544714909
31099,Kearney County,Nebraska,220924.4489844744
31101,Keith County,Nebraska,201702.99522521198
31103,Keya Paha County,Nebraska,221457.4460253755
31105,Kimball County,Nebraska,145955.43375322598
31107,Knox County,Nebraska,150187.10568231752
31109,Lancaster County,Nebraska,269393.67726555245
31111,Lincoln County,Nebraska,184848.5840113853
31113,Logan County,Nebraska,178522.88281422676
31115,Loup County,Nebraska,298550.71322480857
31117,McPherson County,Nebraska,272166.04261954845
31119,Madison County,Nebraska,219427.09733138583
31121,Merrick County,Nebraska,193040.76359952768
31123,Morrill County,Nebraska,134745.69612016875
31125,Nance County,Nebraska,162282.1920628892
31127,Nemaha County,Nebraska,147691.7349562128
31129,Nuckolls County,Nebraska,99955.74697608135
31131,Otoe County,Nebraska,205202.03401864832
31133,Pawnee County,Nebraska,129009.40258770819
31135,Perkins County,Nebraska,181376.41848208895
31137,Phelps County,Nebraska,190182.19455176013
31139,Pierce County,Nebraska,208454.3209208231
31141,Platte County,Nebraska,248928.5604026372
31143,Polk County,Nebraska,183456.80968138739
31145,Red Willow County,Nebraska,161605.66119841448
31147,Richardson County,Nebraska,101072.92880639182
31149,Rock County,Nebraska,118432.89225753296
31151,Saline County,Nebraska,184997.52861890802
31153,Sarpy County,Nebraska,317888.0349050556
31155,Saunders County,Nebraska,312562.09493774915
31157,Scotts Bluff County,Nebraska,163630.89758594378
31159,Seward County,Nebraska,271218.57994248817
31161,Sheridan County,Nebraska,111453.00343648957
31163,Sherman County,Nebraska,158514.95612519674
31165,Sioux County,Nebraska,236656.251166079
31167,Stanton County,Nebraska,228168.8519293282
31169,Thayer County,Nebraska,127092.05072693207
31171,Thomas County,Nebraska,163051.9831618658
31173,Thurston County,Nebraska,144938.29672582736
31175,Valley County,Nebraska,167801.10917803808
31177,Washington County,Nebraska,352033.4923368331
31179,Wayne County,Nebraska,208230.38721314384
31181,Webster County,Nebraska,112411.73746977407
31183,Wheeler County,Nebraska,216201.68039290866
31185,York County,Nebraska,200123.38244267742
32001,Churchill County,Nevada,348383.22943884454
32003,Clark County,Nevada,399128.2550710577
32005,Douglas County,Nevada,643397.8268018626
32007,Elko County,Nevada,324980.08347690274
32009,Esmeralda County,Nevada,
32011,Eureka County,Nevada,149171.32178321952
32013,Humboldt County,Nevada,293461.7516635366
32015,Lander County,Nevada,199981.28060704898
32017,Lincoln County,Nevada,201845.18970202855
32019,Lyon County,Nevada,378116.4287373741
32021,Mineral County,Nevada,133306.52447364712
32023,Nye County,Nevada,317735.2030696887
32027,Pershing County,Nevada,201839.32858766263
32029,Storey County,Nevada,445013.8920718446
32031,Washoe County,Nevada,515871.11478313844
32033,White Pine County,Nevada,171256.41481020997
32510,Carson City,Nevada,435458.88184265187
33001,Belknap County,New Hampshire,429535.8157937446
33003,Carroll County,New Hampshire,449961.32449146087
33005,Cheshire County,New Hampshire,323605.18767738796
33007,Coos County,New Hampshire,226192.49333210333
33009,Grafton County,New Hampshire,364305.4042446017
33011,Hillsborough County,New Hampshire,437081.451771515
33013,Merrimack County,New Hampshire,406526.7904519373
33015,Rockingham County,New Hampshire,526067.2131585107
33017,Strafford County,New Hampshire,414056.5718588356
33019,Sullivan County,New Hampshire,325503.6262697689
34001,Atlantic County,New Jersey,320164.96201813436
34003,Bergen County,New Jersey,637712.3682873636
34005,Burlington County,New Jersey,355904.3069913915
34007,Camden County,New Jersey,292899.8210307428
34009,Cape May County,New Jersey,665485.6340131274
34011,Cumberland County,New Jersey,227750.2852359206
34013,Essex County,New Jersey,555991.7203775943
34015,Gloucester County,New Jersey,321563.3064472012
34017,Hudson County,New Jersey,568786.789542913
34019,Hunterdon County,New Jersey,534806.6928864515
34021,Mercer County,New Jersey,375917.20401927346
34023,Middlesex County,New Jersey,479289.7096938061
34025,Monmouth County,New Jersey,631271.1211322501
34027,Morris County,New Jersey,586562.111393998
34029,Ocean County,New Jersey,461080.3720452131
34031,Passaic County,New Jersey,486159.26206510625
34033,Salem County,New Jersey,248003.09237000943
34035,Somerset County,New Jersey,557590.1275491143
34037,Sussex County,New Jersey,373640.49482799874
34039,Union County,New Jersey,536557.1047998072
34041,Warren County,New Jersey,358649.05039995397
35001,Bernalillo County,New Mexico,310588.5100733694
35003,Catron County,New Mexico,198020.68337336395
35005,Chaves County,New Mexico,144470.31171508363
35006,Cibola County,New Mexico,133438.45309237528
35007,Colfax County,New Mexico,227777.76189237053
35009,Curry County,New Mexico,156128.1053578366
35011,De Baca County,New Mexico,97154.1163829197
35013,Doña Ana County,New Mexico,270628.6708425989
35015,Eddy County,New Mexico,207245.71382348266
35017,Grant County,New Mexico,186403.3690630436
35019,Guadalupe County,New Mexico,
35021,Harding County,New Mexico,
35023,Hidalgo County,New Mexico,106675.07906446935
35025,Lea County,New Mexico,180818.87821297543
35027,Lincoln County,New Mexico,344694.6315266631
35028,Los Alamos County,New Mexico,516097.03040042514
35029,Luna County,New Mexico,140220.54006827288
35031,McKinley County,New Mexico,195598.21889686282
35033,Mora County,New Mexico,
35035,Otero County,New Mexico,203518.380431839
35037,Quay County,New Mexico,95210.4230359815
35039,Rio Arriba County,New Mexico,296309.18162981106
35041,Roosevelt County,New Mexico,145198.15062816793
35043,Sandoval County,New Mexico,336712.76831730554
35045,San Juan County,New Mexico,226181.404527246
35047,San Miguel County,New Mexico,204438.46311856096
35049,Santa Fe County,New Mexico,524853.702995618
35051,Sierra County,New Mexico,158218.44604820196
35053,Socorro County,New Mexico,182537.39556070275
35055,Taos County,New Mexico,487371.15757183597
35057,Torrance County,New Mexico,210402.01841494837
35059,Union County,New Mexico,98498.49971424998
35061,Valencia County,New Mexico,279005.12668612954
36001,Albany County,New York,304171.816296624
36003,Allegany County,New York,114657.07924169752
36005,Bronx County,New York,452483.49590869294
36007,Broome County,New York,156480.67081130086
36009,Cattaraugus County,New York,141052.0594365259
36011,Cayuga County,New York,185111.50413228455
36013,Chautauqua County,New York,149937.04167049713
36015,Chemung County,New York,140302.91930718414
36017,Chenango County,New York,136177.21261798588
36019,Clinton County,New York,188568.19654210392
36021,Columbia County,New York,407673.6331230861
36023,Cortland County,New York,169433.2584038737
36025,Delaware County,New York,217104.6236036384
36027,Dutchess County,New York,411729.4088402607
36029,Erie County,New York,244601.6048822922
36031,Essex County,New York,263209.5382571146
36033,Franklin County,New York,160721.65039187804
36035,Fulton County,New York,180610.0321365407
36037,Genesee County,New York,184637.6579513763
36039,Greene County,New York,322425.0719583072
36041,Hamilton County,New York,246459.9158969653
36043,Herkimer County,New York,167725.320575567
36045,Jefferson County,New York,188674.47994626916
36047,Kings County,New York,824829.9849960837
36049,Lewis County,New York,170466.0850138275
36051,Livingston County,New York,200425.01093860113
36053,Madison County,New York,196848.2971384468
36055,Monroe County,New York,224970.7528218003
36057,Montgomery County,New York,173449.07064567707
36059,Nassau County,New York,706460.5241932728
36061,New York County,New York,1152611.53137584
36063,Niagara County,New York,205266.21429024692
36065,Oneida County,New York,188960.63088836378
36067,Onondaga County,New York,211565.43645731607
36069,Ontario County,New York,259165.13211848892
36071,Orange County,New York,394709.7374527164
36073,Orleans County,New York,162139.29001903735
36075,Oswego County,New York,161808.0953607631
36077,Otsego County,New York,188157.25994713642
36079,Putnam County,New York,467950.745384522
36081,Queens County,New York,694251.649073345
36083,Rensselaer County,New York,265741.18662175734
36085,Richmond County,New York,652712.0342168036
36087,Rockland County,New York,626028.1064054751
36089,St. Lawrence County,New York,123255.88155531626
36091,Saratoga County,New York,378287.232501332
36093,Schenectady County,New York,252855.6684291848
36095,Schoharie County,New York,205460.2270394198
36097,Schuyler County,New York,207471.52703120818
36099,Seneca County,New York,180022.3731480064
36101,Steuben County,New York,152054.1370347963
36103,Suffolk County,New York,595037.4640263323
36105,Sullivan County,New York,274597.24653265584
36107,Tioga County,New York,166590.8476039568
36109,Tompkins County,New York,300585.75056405045
